frame,time_sec,track_id,class_id,class_name,team_id,team_label,confidence,x1,y1,x2,y2,center_x,center_y,foot_x,foot_y,api_time,team_model_ready
1,0.04,21,1,player,2.0,team_2,0.8869239091873169,1120.0,283.0,1151.0,346.0,1135.5,314.5,1135.5,346.0,0.3448300361633301,True
1,0.04,20,1,player,2.0,team_2,0.8794088363647461,1128.0,319.0,1156.0,393.0,1142.0,356.0,1142.0,393.0,0.3448300361633301,True
1,0.04,19,1,player,1.0,team_1,0.8715617060661316,898.0,340.0,937.0,406.0,917.5,373.0,917.5,406.0,0.3448300361633301,True
1,0.04,18,3,referee,,,0.8550288081169128,1401.0,122.0,1427.0,168.0,1414.0,145.0,1414.0,168.0,0.3448300361633301,True
1,0.04,15,1,player,2.0,team_2,0.8226073980331421,1500.0,861.0,1546.0,968.0,1523.0,914.5,1523.0,968.0,0.3448300361633301,True
2,0.08,6,1,player,1.0,team_1,0.9338447451591492,433.0,734.0,484.0,840.0,458.5,787.0,458.5,840.0,0.7018487453460693,True
2,0.08,1,1,player,1.0,team_1,0.9335326552391052,851.0,356.0,895.0,417.0,873.0,386.5,873.0,417.0,0.7018487453460693,True
2,0.08,4,1,player,2.0,team_2,0.9295844435691833,640.0,503.0,689.0,573.0,664.5,538.0,664.5,573.0,0.7018487453460693,True
2,0.08,2,1,player,2.0,team_2,0.9288383722305298,570.0,695.0,631.0,794.0,600.5,744.5,600.5,794.0,0.7018487453460693,True
2,0.08,3,1,player,1.0,team_1,0.9271709322929382,590.0,532.0,631.0,601.0,610.5,566.5,610.5,601.0,0.7018487453460693,True
2,0.08,8,1,player,1.0,team_1,0.9232401251792908,995.0,296.0,1025.0,361.0,1010.0,328.5,1010.0,361.0,0.7018487453460693,True
2,0.08,10,1,player,2.0,team_2,0.9217095971107483,1589.0,494.0,1629.0,569.0,1609.0,531.5,1609.0,569.0,0.7018487453460693,True
2,0.08,11,1,player,1.0,team_1,0.9197818040847778,758.0,391.0,793.0,457.0,775.5,424.0,775.5,457.0,0.7018487453460693,True
2,0.08,19,1,player,1.0,team_1,0.91496741771698,899.0,339.0,936.0,405.0,917.5,372.0,917.5,405.0,0.7018487453460693,True
2,0.08,9,1,player,1.0,team_1,0.9146990180015564,1460.0,513.0,1495.0,601.0,1477.5,557.0,1477.5,601.0,0.7018487453460693,True
2,0.08,5,1,player,1.0,team_1,0.913059413433075,507.0,642.0,550.0,743.0,528.5,692.5,528.5,743.0,0.7018487453460693,True
2,0.08,13,1,player,2.0,team_2,0.9070167541503906,370.0,770.0,415.0,877.0,392.5,823.5,392.5,877.0,0.7018487453460693,True
2,0.08,14,1,player,1.0,team_1,0.8973618149757385,1323.0,266.0,1345.0,328.0,1334.0,297.0,1334.0,328.0,0.7018487453460693,True
2,0.08,20,1,player,2.0,team_2,0.8899180889129639,1123.0,319.0,1151.0,392.0,1137.0,355.5,1137.0,392.0,0.7018487453460693,True
2,0.08,12,1,player,2.0,team_2,0.8876791596412659,1012.0,590.0,1044.0,677.0,1028.0,633.5,1028.0,677.0,0.7018487453460693,True
2,0.08,17,1,player,2.0,team_2,0.8846416473388672,1746.0,210.0,1768.0,276.0,1757.0,243.0,1757.0,276.0,0.7018487453460693,True
2,0.08,7,1,player,2.0,team_2,0.8824272155761719,927.0,330.0,968.0,394.0,947.5,362.0,947.5,394.0,0.7018487453460693,True
2,0.08,15,1,player,2.0,team_2,0.8823398351669312,1476.0,857.0,1533.0,966.0,1504.5,911.5,1504.5,966.0,0.7018487453460693,True
2,0.08,16,2,goalkeeper,,,0.8797340989112854,574.0,284.0,609.0,357.0,591.5,320.5,591.5,357.0,0.7018487453460693,True
2,0.08,21,1,player,2.0,team_2,0.8532955646514893,1114.0,282.0,1146.0,344.0,1130.0,313.0,1130.0,344.0,0.7018487453460693,True
